id,sha,author_id,committer_id,project_id,created_at
486949025,c1ed5246d21251ab458079337cdfff9f86e50f5d,8689869,8689869,22054672,2016-08-03T15:13:29.000Z
486949907,6421b943db44bb84e3df44032cc790d0e1eec408,8689869,8689869,22054672,2016-08-03T15:14:52.000Z
486952690,86a4db479eb88cccbaebe480fba25a39ccba073d,8689869,8689869,22054672,2016-08-03T15:20:33.000Z
486957311,be2e217ab7f678fb9c1142f1c901233a9e310397,8689869,8689869,22054672,2016-08-03T15:30:04.000Z
486959809,e38d1c3783a69ecfb49ea1c01646e524406a183b,8689869,8689869,22054672,2016-08-03T15:35:38.000Z
486960875,1076d05c656b3ca17abe3df6c27560103f3571c1,8689869,8689869,22054672,2016-08-03T15:37:46.000Z
486967685,668a30cdbf0acf261a2c766bb63abb45ce9307cd,8689869,8689869,22054672,2016-08-03T15:51:37.000Z
486968263,2a3df8f628802c1531e8c498a586aba8e2b35569,8689869,8689869,22054672,2016-08-03T15:52:56.000Z
486969325,495b113b7b76dd2bf4c813ba08868a5c7bc98e48,8689869,8689869,22054672,2016-08-03T15:55:03.000Z
486969825,ee754240d8ae120a40a49fabc0b54660127bb29e,8689869,8689869,22054672,2016-08-03T15:56:00.000Z
486970361,d9056fbf37287ee147a273cf3b2fc7ede63ad289,8689869,8689869,22054672,2016-08-03T15:56:55.000Z
486973601,ca46414b05dfe799524319521a611796f738a0a3,8689869,8689869,22054672,2016-08-03T16:03:33.000Z
486978890,4c751faee3a390ab851325c2495736ee25eadbaf,8689869,8689869,22054672,2016-08-03T16:15:14.000Z
486980761,3ed81ae220f073df5473807aea28c8cc7c23e471,8689869,8689869,22054672,2016-08-03T16:19:03.000Z
486983884,6112a5ba5e57d7988615063639a748c425ce3a61,8689869,8689869,22054672,2016-08-03T16:26:56.000Z
486985831,540db72361b9f067906d65ce59516d7264b43a5e,8689869,8689869,22054672,2016-08-03T16:31:20.000Z
486989611,0d2e71f875718302374bbbb8b4b4f1842a6bdb85,8689869,8689869,22054672,2016-08-03T16:40:10.000Z
486992892,3a97b7008973f4d179796690d82b0a9d3f29f003,8689869,8689869,22054672,2016-08-03T16:47:29.000Z
486997478,024caf82aa3d4907dce2bcdd67d8791af6b7ae61,8689869,8689869,22054672,2016-08-03T16:58:08.000Z
486997486,bff91c192d84b6b9f4c0b576efc26cf54c65f312,8689869,8689869,22054672,2016-08-03T16:51:26.000Z
486998742,6ee5d3c0a73114a1aae35a5a18028d8230af7ad7,8689869,8689869,22054672,2016-08-03T17:00:43.000Z
486999900,52952decfaeed5a9aa79daccfe4a1ba500f9195d,8689869,8689869,22054672,2016-08-03T17:03:35.000Z
487000873,2c8422ca3cd1b4830be3bcb42529945693906f43,8689869,8689869,22054672,2016-08-03T17:05:46.000Z
487004098,a2b6391b08b1b618992e45e8f4fa265adba9bc5d,8689869,8689869,22054672,2016-08-03T17:13:49.000Z
487006337,c5444b3f01bf3be4df5edb15843664ad874c9dd5,8689869,8689869,22054672,2016-08-03T17:18:46.000Z
487008125,c1b9f45ee1444623a5540400f72803f492b7f464,8689869,8689869,22054672,2016-08-03T17:23:43.000Z
487008886,69e168dfbb485d20abca39a45e952805249b884b,8689869,8689869,22054672,2016-08-03T17:25:42.000Z
487009613,b9c3be021795fbacd1635734697b374df36ab7b1,8689869,8689869,22054672,2016-08-03T17:27:37.000Z
487010645,150af3aec2152f39eeeabe4511dc2eb9bbb9a37c,8689869,8689869,22054672,2016-08-03T17:30:12.000Z
487011561,6351a98367fb9a49a0198c0c2296486836b635ef,8689869,8689869,22054672,2016-08-03T17:32:16.000Z
487017725,05ca5c28497b7a62c592e2e78e7afaa37ba7054f,8229411,8229411,22060492,2016-08-03T17:46:55.000Z
487018910,bf5740bdbdb87f23f14cfe40c98636eae96dae1a,8229411,8229411,13378441,2016-06-29T16:57:58.000Z
487018931,a51c3dbc71d4c477e0413ea49136349d4e648dc8,8229411,8229411,13378441,2016-06-30T16:58:37.000Z
487018939,f471e7827589cde7808e0c4bf40c5d852f026983,8229411,8229411,13378441,2016-06-30T20:39:55.000Z
487018944,3e1580ce93adc955691f1dfd5eb7fe161bb1d89f,8229411,8229411,13378441,2016-06-30T22:55:51.000Z
487018950,e0ea438683c09d43105e5b018aab1660c36cbc41,8229411,8229411,13378441,2016-07-01T00:34:28.000Z
487049232,165dad06f9fe67b268b767db2532652cbb4a3fc6,8689869,8689869,22054672,2016-08-03T19:00:16.000Z
487050113,ccacb21ad0e6efb952c68fc798fe1960abb9692f,8689869,8689869,22054672,2016-08-03T19:02:00.000Z
487052993,f6714a43d5503efb16062d9c5d3242887cc55bb8,8689869,8689869,22054672,2016-08-03T19:09:03.000Z
487054914,c286c1f0da8b6662b63ee222ad9108ff75b09c4f,8689869,8689869,22054672,2016-08-03T19:13:49.000Z
487056614,93bea1dbbe23b461e9f9b083b3165ab0c1274fc7,8689869,8689869,22054672,2016-08-03T19:17:42.000Z
487059851,823dd7b5728a5b5609a1f250c9ce6590ff0fcf29,8689869,8689869,22054672,2016-08-03T19:24:46.000Z
487060698,d462df280881e0b197d76917f9a8a3947c4f1dcb,8689869,8689869,22054672,2016-08-03T19:26:51.000Z
487061110,6335b51a7f062945353e1cc854782ebf06cfcebd,8689869,8689869,22054672,2016-08-03T19:27:51.000Z
487061643,783209994e1bafd0944e0ff756e1b940bec884da,8689869,8689869,22054672,2016-08-03T19:28:44.000Z
487061745,88ab4868322f64893dda7c7b6810962ead601534,332533,332533,13378441,2016-07-28T19:11:13.000Z
487072981,cb054f6120e9a5072cb8ed6e4e1af95a9a21210d,8689869,8689869,22054672,2016-08-03T19:31:20.000Z
487072996,fb9196fbe3c9ae18df85dc2189b2d4f2d2376f28,8689869,8689869,22054672,2016-08-03T19:32:39.000Z
487073004,9e25e1b27d3e81521a44c4aa56d6efac42ffcd11,8689869,8689869,22054672,2016-08-03T19:57:19.000Z
487074324,291b826c50c6df07ce8ac21cf08f3e7c8ed3f81b,8689869,8689869,22054672,2016-08-03T20:00:47.000Z
487080133,3ae90a9f1b88b641ed8888c3685bd37775dc846e,8689869,8689869,22054672,2016-08-03T20:14:46.000Z
487085682,3f72268c88de479d243ba623db6cdc3d0a6c5816,8689869,8689869,22054672,2016-08-03T20:28:45.000Z
487086745,966d960dc71dee57a5113fd575441eaceaf65217,6094423,6094423,33314227,2016-08-03T20:28:26.000Z
487086746,f5c290891e8332cb92dd6f2f783980fb1439c3ed,6094423,6094423,33314227,2016-08-03T18:19:03.000Z
487091965,ae6d0795d775759a68d813e905ad944ddf94ed13,6963976,30351173,13378441,2016-08-03T19:29:18.000Z
487091968,5fcc1d7351c2b8e3b9a8ff2d569f11c522a6e6dd,6093875,30351173,13378441,2016-08-03T16:15:39.000Z
487097620,1421e3949aa1a878dfcd76bf545fad7d0f2733aa,6101182,30351173,13378441,2016-07-28T17:08:02.000Z
487097644,b835f230039c4f44944b7fb3f8ce670ebf578ea4,6101182,30351173,33314227,2016-08-01T16:22:19.000Z
487107346,13441f0a58a794a544b12cfb5ab315a777a5408d,6094554,30351173,13378441,2016-08-02T15:31:24.000Z
487107352,370138112c9d1be44f8c4dc017ba165c086744fc,6099537,30351173,13378441,2016-08-01T19:07:18.000Z
487110715,5ae5fec72b529a8ca6be08209a3fab6c9103bfac,7013120,7013120,13378441,2016-08-04T21:07:25.000Z
487114569,625f15ffd1139111536f12959af411a5ae599153,6093878,6093878,13378441,2016-08-04T17:03:01.000Z
487114579,750147b88a05d17cf03aa869a0e53f8ee6a4f80f,6093878,6093878,13378441,2016-08-03T23:43:44.000Z
487114591,a20e6df9b3ca1793c626f205b6890739096662f0,6093878,6093878,13378441,2016-08-02T20:30:31.000Z
487120903,8b2889d4d622ed4620be474d175e4ba261a8759f,5975714,30351173,13378441,2016-08-03T23:12:06.000Z
487120912,c21b1c961c04e39e0870a348d3adeef4dd95f918,6094554,30351173,13378441,2016-08-03T22:57:00.000Z
487120917,edc7b70dd5416bb875c6f933d0d10ec22620ed03,6094423,6094423,13378441,2016-08-03T21:36:19.000Z
487120938,5efbe86461b4a4afcd7e72652a8ee59a9a2172ab,3054535,3054535,13378441,2016-08-04T00:37:30.000Z
487123523,581352379de616e67e84ceab9f0041b5fe9ba30d,8689869,8689869,22054672,2016-08-03T20:56:17.000Z
487134400,1be6cf14f9e02e918c2b7fdd8649a4ee2aa724b1,8689869,8689869,22054672,2016-08-03T21:01:40.000Z
487141667,93e68455929fb833806757bb8556e04742e5b5cf,6094314,6093878,13378441,2016-06-09T21:44:36.000Z
487141685,5abe88c7031a9fd3151d1f1ee5f38db76b1ee00d,10007421,10007421,13378441,2016-06-28T01:39:12.000Z
487141686,67702acedbd5e751798512e77e6b6c7eb9e53428,10007421,10007421,13378441,2016-06-28T17:11:24.000Z
487141687,df578a4ea6a1d2918cb6ed2fc02fe0eef1f3ce67,10007421,10007421,13378441,2016-06-28T17:38:14.000Z
487141689,460b02f0a167b4ffc4f7c8632d4756057f6c1fcb,10007421,10007421,13378441,2016-06-28T23:31:02.000Z
487141693,cf729201c36c8a037598199070819a6479584842,10007421,10007421,13378441,2016-06-28T23:42:53.000Z
487141695,09aead32c48fbb3021d07d0513c90d4308fc6952,10007421,10007421,13378441,2016-06-28T23:43:13.000Z
487141697,f3d5b840646f9ef9bdaa21cb3cd41e9ef765f011,10007421,10007421,13378441,2016-06-29T18:15:53.000Z
487141699,5ecb82497d5de2199b25bf6138a99bd316fa5bc0,10007421,10007421,13378441,2016-06-29T18:18:29.000Z
487141704,7513a0ae467e417b1d36e750d2c970dd98dd83b5,10007421,10007421,13378441,2016-06-29T18:19:11.000Z
487141707,93f4f450e2a185fd6cb40722ab0b115be4a82045,10007421,10007421,13378441,2016-06-29T20:58:43.000Z
487141708,4f93170523dcfd58eed9204c9db550a84aa4d07d,10007421,10007421,13378441,2016-06-29T22:10:30.000Z
487141712,1e28bfc11132eb1e468eb2dd6bf0fdb1d5656252,10007421,10007421,13378441,2016-06-29T22:10:58.000Z
487141716,a214024479355c6a372b049a7679c3aff7855d38,10007421,10007421,13378441,2016-07-05T19:21:22.000Z
487141721,c8620aeead937a82cf260b8c44b4269f3012378b,6093878,6093878,13378441,2016-07-01T19:05:59.000Z
487141728,58cf2ee46eba841e44dde8f84793112dbf4a5d06,6093878,6093878,13378441,2016-07-01T19:10:24.000Z
487141731,cd6f9d1ca6d1acdce3f0db4d3a381447e68307ea,6093878,6093878,13378441,2016-07-05T16:27:02.000Z
487141735,1527154272f67404c768856f3205d11d18885cb8,6093878,6093878,13378441,2016-07-05T16:58:02.000Z
487141739,8790adf37c0c2cf2a5a15308a929a24ac3ac5c4c,6093878,6093878,13378441,2016-07-05T18:33:05.000Z
487141742,5de25f9fcd2112dfd8b8a0b428961dc9976bee9f,10007421,10007421,13378441,2016-07-05T20:37:35.000Z
487141745,291c6e2fef53e32b484277229f329804659a23ce,6093878,6093878,13378441,2016-07-05T20:49:39.000Z
487141748,30983efbc471440357cadc35d4aba01470865c1d,6093878,6093878,13378441,2016-07-05T21:45:46.000Z
487141750,c68ed533c6859d03fbff5986039636480a239279,10007421,10007421,13378441,2016-07-05T23:33:22.000Z
487141754,bf151ef8dcfa8c82e8834f11de155d057af7e686,6093878,6093878,13378441,2016-07-06T16:34:35.000Z
487141757,9e3c6de2e0b2c94ec7c5137109bb0db0e8bfa411,6093878,6093878,13378441,2016-07-06T17:56:54.000Z
487141761,0cbe8cae7bcb4ef7e8d666ff65c2a5d51b54b42f,6093878,6093878,13378441,2016-07-06T18:16:46.000Z
487141764,5fa579b08844f29d94b53f6b748b8e6bcb18b77b,6093878,6093878,13378441,2016-07-06T18:20:05.000Z
487141768,2ccffc99763264983063fbb8a7e3789730e8a1b0,6093878,6093878,13378441,2016-07-06T18:31:20.000Z
487141771,b2fa45065a1e509defc0eac7cfbc4b523ebc150b,10007421,10007421,13378441,2016-07-06T18:36:57.000Z
487141774,be36ef994bc2b512c2a07eb903251b33f81e6ae4,10007421,30351173,13378441,2016-07-06T18:40:54.000Z
487141776,7869f188316fec492cbd1ace9b06a30c080c06bb,6093878,6093878,13378441,2016-07-06T20:01:52.000Z
487141778,df70ff0f321a5ba75dd6f5b44374fd5eae3fff22,6093878,6093878,13378441,2016-07-06T20:47:19.000Z
487141782,b9c36d061635673f1ddb5a8e6aad91d0fbb7d6b3,10007421,10007421,13378441,2016-07-06T20:55:19.000Z
487141817,e52512f5ace07b87000a9294b583a071fac23911,10007421,10007421,13378441,2016-07-11T17:59:39.000Z
487141822,b1b87fd27ce61710e815cc013a35d4f5eb4fde9f,10007421,10007421,13378441,2016-07-11T20:05:37.000Z
487141823,b85750af041673ab176a4fb1ce41f17716959368,10007421,10007421,13378441,2016-07-11T20:20:55.000Z
487141827,021417cfdf56496934c801f2394335db573734b2,10007421,10007421,13378441,2016-07-11T22:45:13.000Z
487141833,7ae0e0d394f3e4df34824f67c08b52eef4b214ad,10007421,10007421,13378441,2016-07-11T23:18:43.000Z
487141835,5f1d41c826126740dc1fac51bd6b6921de185f69,10007421,10007421,13378441,2016-07-11T23:37:39.000Z
487141841,3dca9ee21c2cae366305f40a1a9d658be4ca97e6,10007421,10007421,13378441,2016-07-12T01:06:18.000Z
487141885,1b275017098af0f406b38cc2179b1c9a61f397ec,6093878,6093878,13378441,2016-07-20T16:26:20.000Z
487141886,1beac97519cea784a57fae0f3ca33b4f82c3f859,6093878,6093878,13378441,2016-07-20T17:56:26.000Z
487141890,afc3f6e64edd846168abd331626bd685c78360a2,10007421,10007421,13378441,2016-07-21T22:52:16.000Z
487141894,f15b86286cc64edf176b1d1944516501d915b0a0,10007421,10007421,13378441,2016-07-22T00:56:40.000Z
487141897,2dd830049b77e5ae52d7910607f03ced8b721bbf,10007421,10007421,13378441,2016-07-22T01:38:45.000Z
487141899,517449e0f4a15ec106c64528645e90bb6434895e,10007421,10007421,13378441,2016-07-22T01:42:47.000Z
487141902,77cba64271e1be4c74a8f7c79e8a58d376c29966,10007421,10007421,13378441,2016-07-22T16:31:02.000Z
487141904,af79e4546c593ac512a417b7ed76e7cfd3f0ec9f,10007421,10007421,13378441,2016-07-22T18:09:36.000Z
487141907,68719ff4bb87ead252456295210094761aff7d58,10007421,10007421,13378441,2016-07-22T18:38:53.000Z
487141910,c4b324203a6d608e980e21ed1320dba18bbfd8fc,6093878,6093878,13378441,2016-07-28T18:01:33.000Z
487141915,df5752a92f11025a8c56992165ba6031de4d9869,3813543,30351173,13378441,2016-07-22T15:22:33.000Z
487141918,2583be64b949ce1633ba88c8fe56f96a9e3cb2d2,6093878,6093878,13378441,2016-07-28T18:02:06.000Z
487141922,65cca50e20ad60f96527648db31ec03b9cc361aa,6093878,6093878,13378441,2016-07-28T20:16:52.000Z
487141924,16bac0c8defba00daccfec07d157acff9910fe4b,6093878,6093878,13378441,2016-07-28T20:33:02.000Z
487141926,ea73809b9b1b237457bc6c9dcd97ad8954328d64,6093878,6093878,13378441,2016-07-28T20:41:51.000Z
487141927,71da1f2021ca36d96e66bf6954bc594b1803e383,6093878,6093878,13378441,2016-07-28T20:43:51.000Z
487141930,45234e0a2b9337d89ff0f6c0ca9375f7a76768ed,6093878,6093878,13378441,2016-07-28T21:27:09.000Z
487141931,7f7fa6523c3863eb16d33e647cf759448e46b131,6093878,6093878,13378441,2016-07-28T21:29:02.000Z
487141936,6894ec64a41f1121c05a27bdda23b870031b86f5,6093878,6093878,13378441,2016-07-28T21:30:50.000Z
487141940,7a76a9a87a119f535750a95dd775a44228b7d359,6093878,6093878,13378441,2016-07-28T21:31:33.000Z
487141948,299ca21d9660aa0bc29aef79c2e34123caf82b37,10007421,30351173,13378441,2016-08-01T23:39:54.000Z
487141954,65e2be07949f049c4e3e1b10b6da393b41b939ff,6093878,6093878,13378441,2016-08-02T19:34:56.000Z
487141957,c469a9c30a03986a62cc6cb4ff908066d205f9d7,6093878,6093878,13378441,2016-08-02T19:40:08.000Z
487147570,f808e59c3ef93e141b019d661a4443a0e19c7442,76428,76428,13378441,2016-08-04T00:27:51.000Z
487160365,b27ecfd125cf2743b52dc69fcf6a4ab6d9a88c18,8689869,8689869,22054672,2016-08-03T21:14:30.000Z
487175239,d14fb80757d2e3fbccc0dd5da2dd709f1fb0eeca,8689869,8689869,22054672,2016-08-03T21:23:29.000Z
487186837,fbf3c5e4f11953128ae6697c02c8dd339f366ae2,8689869,8689869,22054672,2016-08-03T21:31:38.000Z
487190135,ba585d5e40801913f7f953f47e606dd3e9d25df8,8689869,8689869,22054672,2016-08-03T21:33:28.000Z
487195111,c1bc288e8b3bb8165a2c066004df80377eb71a82,8689869,8689869,22054672,2016-08-03T21:36:10.000Z
487196602,443bf8f18ae2c227cea34a3cfaeb4ba4f44952a1,9379574,9379574,13378441,2016-08-04T17:36:11.000Z
487208102,58c2e6a53e6618d75ec4175f81155be89796b738,9496247,30351173,13378441,2016-08-04T19:33:35.000Z
487208107,a0c85bf410701dff6d8f4db0f1b8d0fce5f051a7,6094554,30351173,13378441,2016-08-04T18:43:36.000Z
487208114,bb07d3e5f42db9c9ea13742c451b2e0773ba005b,9496247,9496247,13378441,2016-08-04T19:29:06.000Z
487211258,48dc3f4c8eaecafc2d2ed51c6332192d5497e178,3813543,30351173,13378441,2016-07-26T11:18:41.000Z
487211268,82455d87e274f279e2c1540a94df2ade4c8ef389,3813543,30351173,13378441,2016-07-26T11:18:19.000Z
487211273,24725b695249936df534491f15aae9587ea38737,444943,444943,22015450,2016-07-26T12:04:00.000Z
487211278,516328fcdba7ba7772b8620ff31b714005db1282,3942356,30351173,22015450,2016-07-25T23:35:28.000Z
487214379,7a745e55fd42a5802a1ed0991b10cb6b6f2b0501,1125301,1125301,13378441,2016-08-04T07:44:08.000Z
487218790,56a6fc59257cefda8d5c7c677d2a0d9b2c5e7a69,8689869,8689869,22054672,2016-08-03T21:48:11.000Z
487226174,f3b182c0b58353b0bcfb6557630ed5c08836012e,3708740,30351173,13378441,2016-08-04T20:32:35.000Z
487226179,865ccfbcf4feb419da86defc70f17cab08fec5f2,3708740,30351173,13378441,2016-08-04T20:31:40.000Z
487226182,f7efb4ced206e276c200935ce6c6db939f57f433,444943,444943,13378441,2016-07-26T13:49:43.000Z
487230342,827ac9e4ec9a3efd6c17f1eb410a63cde89a2054,9379574,30351173,13378441,2016-08-01T18:50:54.000Z
487230358,66d92eee03b2afcff1a2150ea4ca1b295ca3efd8,6528913,19673031,13378441,2016-08-02T21:06:46.000Z
487230364,a9962679ea4f93a87a89d8bb8b0f419e1d2ad098,9379574,30351173,13378441,2016-08-04T20:05:44.000Z
487278977,669ef9ff371d3f3a134d7cb8b8aa8a2b6ccc80dd,8229411,30351173,13378441,2016-08-03T17:50:36.000Z
487278978,17ebe410297193c9f4dcf6fc02309325a49aed32,8229411,30351173,13378441,2016-07-01T18:19:16.000Z
487278979,79544701a36af0d7b2ac7d162df6a290f934d629,8229411,8229411,22060492,2016-08-04T20:27:49.000Z
487278980,bfada4c7009db0c15e52f5d59b06ae47a6c30d1a,8229411,8229411,22060492,2016-08-02T20:27:15.000Z
487282568,72f546c30e61b485546d7c5c0397b8ccc406efa4,5975714,30351173,13378441,2016-07-01T17:38:47.000Z
487282583,5ba0363b28ca6d34cfd82cf2aef7f189b228de42,3813543,30351173,13378441,2016-07-03T13:54:03.000Z
487282599,c32010417ce0beda295a87e3a9c77c0df508cc67,3813543,30351173,13378441,2016-07-21T15:11:36.000Z
487282625,ce3e10f5fc27a6c777f4db69e5f91e07bc417e3d,3813543,30351173,13378441,2016-07-22T00:03:21.000Z
487291370,5ce604202c46d8ad1ad59fe5252987aec4b1ab42,8229411,8229411,22060492,2016-08-01T20:18:47.000Z
487298162,6a10e2774369f65bcf627a1ae04cfc83f2ad25e4,6804787,30351173,13378441,2016-08-03T22:36:30.000Z
487303572,ae7425df1c1e215db8e803e10717b6de46397e4c,10573898,30351173,13378441,2016-08-04T23:07:16.000Z
487320557,ed1b8544b0125cce313c8a870d6d2d2f418f8884,8444964,8444964,29390757,2016-08-05T23:26:22.000Z
487320560,e20c6fc5a2537a5f504719d213c7f11412f5554f,8444964,8444964,29390757,2016-08-01T22:42:47.000Z
487323288,56cae5966e325a1b0c9b856e785a882871bdcb3e,9379574,30351173,13378441,2016-08-05T17:16:12.000Z
487323305,2a74a7fd04692959a67577dbac4c7bf9d6258368,6094554,30351173,13378441,2016-08-05T00:20:59.000Z
487323326,b37f5a9b802ce3866755e37a2628930de97a1812,9379574,9379574,13378441,2016-08-04T23:22:12.000Z
487323337,457364fb5134dc96d926143de4f10ad1dca2d75d,5467936,5467936,37162518,2016-08-06T00:10:10.000Z
487323345,7d58f8754d3a8508979dd51ddb232998bbfc9616,5467936,6093877,37162518,2016-08-05T18:14:58.000Z
487383064,6925728c1705210f892360541b5f5754483d6cd3,9496247,9496247,13378441,2016-08-04T17:08:21.000Z
487383105,aba6f912354146d7c02378121c4a5bce8cced24a,9496247,9496247,13378441,2016-08-04T17:04:29.000Z
487389419,a6b07d58c9ef5bd2e64f594121f7c13b6655515a,6094554,30351173,13378441,2016-08-04T17:36:48.000Z
487389420,048375734a17c0177004ed05077ff17171d96492,9379574,9379574,27046480,2016-08-04T18:07:41.000Z
487394483,9c20293aa639dbad27c5d8d1914048dc998006f3,8229411,8229411,13378441,2016-07-21T17:51:34.000Z
487394589,57aa1188a1625296dc71f651a045f306b5b82ad7,3813543,30351173,13378441,2016-07-25T14:39:47.000Z
487394590,6727bc695c62dad0c13fec71fa9d8c7875b8c788,3813543,30351173,13378441,2016-07-25T12:58:51.000Z
487394978,f40d0f6cc1342312d90ffae017eb26e07dedf927,3813543,30351173,13378441,2016-07-26T14:42:06.000Z
487426405,62334804aa655a250838eefed68553f357ebec5f,9379574,30351173,13378441,2016-08-04T20:05:12.000Z
487428270,117996a0c140f9086d6a68cb3e94f1477cb822c0,2916771,2916771,13378441,2016-08-03T23:21:05.000Z
487428473,658e81b3b866863f8cb06169dc8ab086c6919098,3813543,30351173,13378441,2016-06-14T15:42:52.000Z
487428474,5acfee548779b3814eb5be57acf25ba6978a99b7,7468145,30351173,13378441,2016-06-15T20:40:00.000Z
487428475,f69252663ad32dc01430ca6dcec5ac93c7a0147d,6900634,30351173,13378441,2016-06-17T03:21:50.000Z
487428476,5a5080cc8af428bb97b18807011ae08802f01b42,9379574,30351173,13378441,2016-06-17T23:16:31.000Z
487428477,bac7a4d6dec8cf22810151d22de7bc4b0bb25ece,9379574,30351173,13378441,2016-06-20T20:05:18.000Z
487428478,604305e27342e942f153576495a002774251c852,6900634,30351173,13378441,2016-06-21T00:45:29.000Z
487428480,f09218924a14cb518b6fd8b1cecdc6cce908c95a,9379574,30351173,13378441,2016-06-23T19:47:57.000Z
487428481,f7698c4d34cb00c9e69632fd155e1677e2ecd1b5,9379574,30351173,13378441,2016-06-27T20:28:38.000Z
487428482,0b42956d46aab9f8807bea007aec05ade32e1e7a,6900634,30351173,13378441,2016-06-29T02:14:13.000Z
487428483,2c87b705af5099258ea29f6de4de67afd45db797,3813543,30351173,13378441,2016-06-30T20:22:35.000Z
487437815,ecfc3fde8863f045f9a69db79ff83a55d8f75cb5,3813543,30351173,29396660,2016-07-26T18:32:04.000Z
487437820,4145b96e46c76d46b910c0536c05956f91d9d5e0,3813543,30351173,13378441,2016-07-26T21:09:38.000Z
487440899,be7ba88e9b795dfe49cc26916ee5e4c1a1a7fb54,8444964,8444964,13378441,2016-08-01T22:42:47.000Z
487440903,89fa6ee071df15b03a2c9dc4ab6fda8d6b495650,76428,30351173,13378441,2016-08-08T17:42:42.000Z
487451355,3bae4ea5eb4d46e786ae9cdb3521d2d71fb0a176,5467936,5467936,13378441,2016-08-08T16:51:49.000Z
487490703,c16feda09f95ef98803e64b69a468e640ace8303,9379574,9379574,27046480,2016-08-04T23:22:12.000Z
487592594,777a6a63c52f95a4b8a8c769db0c3001ed59c34b,3813543,30351173,29390757,2016-07-26T17:20:15.000Z
487645181,9862f81c3c0c2abfd6202aca3b40675c63ef8c97,5467936,5467936,13378441,2016-08-08T17:43:29.000Z
487656670,6b06af6fa65702320f0c42ee47e33dda53c2daf0,76428,30351173,13378441,2016-08-05T21:06:11.000Z
487668359,493132821bdf7ac0ebbb8c3e0a1cb5cbb4e23260,6804787,30351173,13378441,2016-08-02T05:06:31.000Z
487668360,b25c058d9b6a76a997c37e30256b99ce0db7563c,6804787,30351173,13378441,2016-08-01T22:40:04.000Z
487668366,3bc59c855336fe9f7587b4efe5cef7504d65e5b6,13343833,13343833,37304852,2016-08-05T22:16:03.000Z
487686696,bfc1974e5071186a9921cb11c62ab66d14f1d071,10573898,10573898,13378441,2016-08-06T00:29:56.000Z
487795511,9aa4fc8107f6d71e6b33bc4860ad990691da0f27,24412166,24412166,13378441,2016-08-07T12:29:38.000Z
487950340,5339f0a86e5eb4e4cff687c5514eb073f98bb6ae,6435353,6435353,13378441,2016-08-08T07:55:14.000Z
488020896,3849c6a0f374a3b67a92bccd564b1e83b356b27a,6435353,6093875,13378441,2016-08-08T13:02:36.000Z
488040761,997801bb59989ef9900af9c2522bdaadee393fa0,9379574,30351173,13378441,2016-08-08T16:23:15.000Z
488041801,d4fba6f16e97a8739396cc1f670776de9cbfa945,9379574,9379574,27046480,2016-08-08T16:41:41.000Z
488095099,1b01eae00ef1a7960047e9fc485d2b9cd3a53fe8,9379574,30351173,13378441,2016-08-08T18:54:54.000Z
488095124,f980af32fa58174da5ea75c079f4bd4644064e3e,6528913,30395871,13378441,2016-08-08T21:24:54.000Z
488095158,4ed15a98d1c957ae661d490ccfcfe77f4ed31d5a,6101182,30351173,13378441,2016-07-01T08:00:12.000Z
488095159,96ae037b9359e2ab220bc5c370bf952b4234a039,6094287,30351173,13378441,2016-06-17T21:01:18.000Z
488098109,a3108ac3b1d2de5e00dd29ffb1a9092902b16e94,30355257,30355257,29390757,2016-08-08T21:43:41.000Z
488098275,da9b67d108f008d7f6f8b2e874773cf144c53030,8444964,8444964,29390757,2016-08-05T00:04:36.000Z
488098282,a1a2b174b94ddb143864986429872814ecb35f68,8444964,8444964,29390757,2016-08-01T22:42:47.000Z
488107818,2054d49d4733dca3085cc4ebad1c8af889584d53,6249483,6249483,37161916,2016-08-08T22:27:04.000Z
488113880,5164fc921a79cca659e32d2f5c78dcc7dc53e502,5045097,30351173,13378441,2016-08-08T23:03:31.000Z
488125693,baf01ceb93b4c518e5449be7cb7b81fc33849966,8229411,8229411,22060492,2016-08-05T18:06:24.000Z
488127241,11d6da769572c302dd348e81a30ed8d95986b395,8229411,30351173,13378441,2016-08-09T00:29:41.000Z
488127248,4206cfec0fed39c753824b62ec3197d1c5aa8e4c,6094314,6094314,13378441,2016-08-09T05:20:39.000Z
488230749,a56db31aecca22a8f558efda47c1b91051de6a36,9379574,9379574,27046480,2016-08-09T17:58:39.000Z
488230752,b8da86b1c18170708a80142543cb8151db81f6cb,9379574,9379574,27046480,2016-08-09T16:39:37.000Z
488283854,36477d57e99ea8a9346b7baf5bd1daa7e17223b0,9379574,9379574,27046480,2016-08-09T15:49:14.000Z
488283856,e202fd00ae0ef961afb42eb8c69de562f1de853d,3813543,9379574,27046480,2016-07-28T11:01:30.000Z
488283990,3a969430cefab38de1f68e6fd711cca0ae7fc870,3813543,30351173,13378441,2016-07-28T11:02:08.000Z
488283991,6c0cea175ad638246d643961cc309a20e8175bf5,3813543,30351173,13378441,2016-07-27T19:44:58.000Z
488289984,9ecd27e48cb9280a37de49a474cd6a33322d8e66,711702,711702,28831282,2016-08-09T16:25:58.000Z
488289988,67f3bbe6acd188b74aea510e3f26e8c441584102,711702,711702,13378441,2016-08-09T17:59:49.000Z
488333640,45a751858e25ca504c7d1fff4502ce316264f57a,6252690,6252690,13727654,2016-08-09T20:01:59.000Z
